Index,Scale,IssueAge,Duration,Rate
13400,0,1,77,4.168420
13400,0,1,78,4.654840
13400,0,1,79,5.219780
13400,0,1,80,5.839800
13400,0,1,81,6.550950
13400,0,1,82,7.297560
13400,0,1,83,8.109610
13400,0,1,84,9.017380
13400,0,1,85,10.042350
13400,0,1,86,11.192230
13400,0,1,87,12.465040
13400,0,1,88,13.849380
13400,0,1,89,15.333420
13400,0,1,90,16.908810
13400,0,1,91,18.416310
13400,0,1,92,20.015270
13400,0,1,93,21.733610
13400,0,1,94,23.585430
13400,0,1,95,25.573060
13400,0,1,96,27.431880
13400,0,1,97,29.457880
13400,0,1,98,31.672690
13400,0,1,99,34.099540
13400,0,2,15,0.061690
13400,0,2,16,0.070860
13400,0,2,17,0.076700
13400,0,2,18,0.078370
13400,0,2,19,0.079200
13400,0,2,20,0.079200
13400,0,2,21,0.079200
13400,0,2,22,0.080040
13400,0,2,23,0.080870
13400,0,2,24,0.081700
13400,0,2,25,0.085040
13400,0,2,26,0.089210
13400,0,2,27,0.087540
13400,0,2,28,0.085870
13400,0,2,29,0.085040
13400,0,2,30,0.084210
13400,0,2,31,0.084210
13400,0,2,32,0.086710
13400,0,2,33,0.088380
13400,0,2,34,0.090880
13400,0,2,35,0.095880
13400,0,2,36,0.100060
13400,0,2,37,0.107560
13400,0,2,38,0.114240
13400,0,2,39,0.121750
13400,0,2,40,0.131760
13400,0,2,41,0.144280
13400,0,2,42,0.158470
13400,0,2,43,0.175170
13400,0,2,44,0.194370
13400,0,2,45,0.212750
13400,0,2,46,0.232800
13400,0,2,47,0.244500
13400,0,2,48,0.257870
13400,0,2,49,0.277090
13400,0,2,50,0.299660
13400,0,2,51,0.330600
13400,0,2,52,0.364060
13400,0,2,53,0.406740
13400,0,2,54,0.459490
13400,0,2,55,0.513110
13400,0,2,56,0.570960
13400,0,2,57,0.620450
13400,0,2,58,0.677520
13400,0,2,59,0.746390
13400,0,2,60,0.830450
13400,0,2,61,0.933110
13400,0,2,62,1.048530
13400,0,2,63,1.170000
13400,0,2,64,1.298400
13400,0,2,65,1.428670
13400,0,2,66,1.560830
13400,0,2,67,1.703370
13400,0,2,68,1.851230
13400,0,2,69,2.030860
13400,0,2,70,2.232200
13400,0,2,71,2.497350
13400,0,2,72,2.777880
13400,0,2,73,3.073940
13400,0,2,74,3.398650
13400,0,2,75,3.754050
13400,0,2,76,4.168420
13400,0,2,77,4.654840
13400,0,2,78,5.219780
